Options for the verification:
  Generating some trace
  Search order is random depth first
  Using conservative space optimisation
  Seed is 1556223345
  State space representation uses minimal constraint systems
  Using HashMap + Compress integers for discrete state storage
[2K
Verifying formula 1 at ../queries/SN_100_155_2.q:1
 -- Throughput: 16325 states/sec, Load: 54 runs[K -- Throughput: 16222 states/sec, Load: 88 runs[K -- Throughput: 16283 states/sec, Load: 123 runs[K -- Throughput: 15943 states/sec, Load: 158 runs[K -- Throughput: 16303 states/sec, Load: 192 runs[K -- Throughput: 21325 states/sec, Load: 199 runs[K -- Throughput: 23004 states/sec, Load: 199 runs[K -- Throughput: 17607 states/sec, Load: 22 runs[K -- Throughput: 15751 states/sec, Load: 60 runs[K -- Throughput: 15663 states/sec, Load: 93 runs[K -- Throughput: 15517 states/sec, Load: 127 runs[K -- Throughput: 15246 states/sec, Load: 160 runs[K -- Throughput: 15594 states/sec, Load: 192 runs[K -- Throughput: 20962 states/sec, Load: 199 runs[K -- Throughput: 22785 states/sec, Load: 199 runs[K -- Throughput: 17056 states/sec, Load: 20 runs[K -- Throughput: 15610 states/sec, Load: 56 runs[K -- Throughput: 15499 states/sec, Load: 89 runs[K -- Throughput: 15533 states/sec, Load: 122 runs[K -- Throughput: 15623 states/sec, Load: 156 runs[K -- Throughput: 15652 states/sec, Load: 189 runs[K -- Throughput: 19686 states/sec, Load: 199 runs[K -- Throughput: 22853 states/sec, Load: 199 runs[K -- Throughput: 16640 states/sec, Load: 14 runs[K -- Throughput: 15611 states/sec, Load: 49 runs[K -- Throughput: 15708 states/sec, Load: 83 runs[K -- Throughput: 15967 states/sec, Load: 116 runs[K -- Throughput: 15674 states/sec, Load: 150 runs[K -- Throughput: 15737 states/sec, Load: 184 runs[K -- Throughput: 18733 states/sec, Load: 199 runs[K -- Throughput: 22965 states/sec, Load: 199 runs[K -- Throughput: 21765 states/sec, Load: 7 runs[K -- Throughput: 15678 states/sec, Load: 54 runs[K -- Throughput: 15615 states/sec, Load: 87 runs[K -- Throughput: 15647 states/sec, Load: 120 runs[K -- Throughput: 15742 states/sec, Load: 154 runs[K -- Throughput: 15516 states/sec, Load: 187 runs[K -- Throughput: 19580 states/sec, Load: 199 runs[K -- Throughput: 22891 states/sec, Load: 199 runs[K -- Throughput: 14907 states/sec, Load: 12 runs[K -- Throughput: 15654 states/sec, Load: 44 runs[K -- Throughput: 15713 states/sec, Load: 77 runs[K -- Throughput: 15711 states/sec, Load: 111 runs[K -- Throughput: 15847 states/sec, Load: 144 runs[K -- Throughput: 15679 states/sec, Load: 178 runs[K -- Throughput: 17510 states/sec, Load: 199 runs[K -- Throughput: 23217 states/sec, Load: 199 runs[K -- Throughput: 22813 states/sec, Load: 199 runs[K -- Throughput: 15694 states/sec, Load: 48 runs[K -- Throughput: 15443 states/sec, Load: 81 runs[K -- Throughput: 15635 states/sec, Load: 114 runs[K -- Throughput: 15537 states/sec, Load: 147 runs[K -- Throughput: 15758 states/sec, Load: 181 runs[K -- Throughput: 17981 states/sec, Load: 199 runs[K -- Throughput: 22646 states/sec, Load: 199 runs[K -- Throughput: 22151 states/sec, Load: 2 runs[K -- Throughput: 15541 states/sec, Load: 49 runs[K -- Throughput: 15613 states/sec, Load: 82 runs[K -- Throughput: 15674 states/sec, Load: 115 runs[K -- Throughput: 15658 states/sec, Load: 149 runs[K -- Throughput: 15593 states/sec, Load: 182 runs[K -- Throughput: 18333 states/sec, Load: 199 runs[K -- Throughput: 22983 states/sec, Load: 199 runs[K -- Throughput: 14360 states/sec, Load: 5 runs[K -- Throughput: 15651 states/sec, Load: 35 runs[K -- Throughput: 15773 states/sec, Load: 69 runs[K -- Throughput: 15602 states/sec, Load: 102 runs[K -- Throughput: 15721 states/sec, Load: 136 runs[K -- Throughput: 15603 states/sec, Load: 169 runs[K -- Throughput: 16066 states/sec, Load: 199 runs[K -- Throughput: 23283 states/sec, Load: 199 runs[K -- Throughput: 23410 states/sec, Load: 199 runs[K -- Throughput: 17109 states/sec, Load: 37 runs[K -- Throughput: 15642 states/sec, Load: 74 runs[K -- Throughput: 15780 states/sec, Load: 107 runs[K -- Throughput: 15884 states/sec, Load: 141 runs[K -- Throughput: 15684 states/sec, Load: 175 runs[K -- Throughput: 16929 states/sec, Load: 199 runs[K -- Throughput: 23417 states/sec, Load: 199 runs[K -- Throughput: 23283 states/sec, Load: 199 runs[K -- Throughput: 16190 states/sec, Load: 45 runs[K -- Throughput: 16240 states/sec, Load: 79 runs[K -- Throughput: 16171 states/sec, Load: 114 runs[K -- Throughput: 16125 states/sec, Load: 148 runs[K -- Throughput: 15974 states/sec, Load: 183 runs[K -- Throughput: 19032 states/sec, Load: 199 runs[K -- Throughput: 23597 states/sec, Load: 199 runs[K -- Throughput: 13379 states/sec, Load: 9 runs[K -- Throughput: 15553 states/sec, Load: 37 runs[K -- Throughput: 15754 states/sec, Load: 70 runs[K -- Throughput: 15625 states/sec, Load: 104 runs[K -- Throughput: 15668 states/sec, Load: 137 runs[K -- Throughput: 15602 states/sec, Load: 171 runs[K -- Throughput: 16120 states/sec, Load: 199 runs[K -- Throughput: 22984 states/sec, Load: 199 runs[K -- Throughput: 22787 states/sec, Load: 199 runs[K -- Throughput: 17035 states/sec, Load: 37 runs[K -- Throughput: 15592 states/sec, Load: 73 runs[K -- Throughput: 15558 states/sec, Load: 106 runs[K -- Throughput: 15566 states/sec, Load: 140 runs[K -- Throughput: 15813 states/sec, Load: 173 runs[K -- Throughput: 16717 states/sec, Load: 199 runs[K -- Throughput: 23121 states/sec, Load: 199 runs[K -- Throughput: 23073 states/sec, Load: 199 runs[K -- Throughput: 11194 states/sec, Load: 42 runs[K -- Throughput: 15663 states/sec, Load: 66 runs[K -- Throughput: 15609 states/sec, Load: 99 runs[K -- Throughput: 15634 states/sec, Load: 132 runs[K -- Throughput: 15717 states/sec, Load: 166 runs[K -- Throughput: 15672 states/sec, Load: 199 runs[K -- Throughput: 22926 states/sec, Load: 199 runs[K -- Throughput: 22978 states/sec, Load: 199 runs[K -- Throughput: 17711 states/sec, Load: 31 runs[K -- Throughput: 15697 states/sec, Load: 69 runs[K -- Throughput: 15723 states/sec, Load: 103 runs[K -- Throughput: 15576 states/sec, Load: 136 runs[K -- Throughput: 15708 states/sec, Load: 169 runs[K -- Throughput: 16235 states/sec, Load: 199 runs[K -- Throughput: 23448 states/sec, Load: 199 runs[K -- Throughput: 22997 states/sec, Load: 199 runs[K -- Throughput: 16944 states/sec, Load: 37 runs[K -- Throughput: 15625 states/sec, Load: 74 runs[K -- Throughput: 15454 states/sec, Load: 107 runs[K -- Throughput: 15698 states/sec, Load: 140 runs[K -- Throughput: 15701 states/sec, Load: 173 runs[K -- Throughput: 16889 states/sec, Load: 199 runs[K -- Throughput: 22878 states/sec, Load: 199 runs[K -- Throughput: 23040 states/sec, Load: 199 runs[K -- Throughput: 16464 states/sec, Load: 42 runs[K -- Throughput: 15589 states/sec, Load: 77 runs[K -- Throughput: 15670 states/sec, Load: 110 runs[K -- Throughput: 15637 states/sec, Load: 144 runs[K -- Throughput: 15715 states/sec, Load: 177 runs[K -- Throughput: 17358 states/sec, Load: 199 runs[K -- Throughput: 23395 states/sec, Load: 199 runs[K -- Throughput: 23460 states/sec, Load: 199 runs[K -- Throughput: 15893 states/sec, Load: 48 runs[K -- Throughput: 15620 states/sec, Load: 82 runs[K -- Throughput: 15668 states/sec, Load: 115 runs[K -- Throughput: 15684 states/sec, Load: 149 runs[K -- Throughput: 15734 states/sec, Load: 182 runs[K -- Throughput: 18611 states/sec, Load: 199 runs[K -- Throughput: 23427 states/sec, Load: 199 runs[K -- Throughput: 22202 states/sec, Load: 7 runs[K -- Throughput: 15707 states/sec, Load: 54 runs[K -- Throughput: 15636 states/sec, Load: 87 runs[K -- Throughput: 15730 states/sec, Load: 121 runs[K -- Throughput: 15527 states/sec, Load: 154 runs[K -- Throughput: 15529 states/sec, Load: 187 runs[K -- Throughput: 19530 states/sec, Load: 199 runs[K -- Throughput: 22826 states/sec, Load: 199 runs[K -- Throughput: 20935 states/sec, Load: 12 runs[K -- Throughput: 15611 states/sec, Load: 56 runs[K -- Throughput: 15704 states/sec, Load: 90 runs[K -- Throughput: 15560 states/sec, Load: 123 runs[K -- Throughput: 15668 states/sec, Load: 156 runs[K -- Throughput: 15639 states/sec, Load: 190 runs[K -- Throughput: 19738 states/sec, Load: 199 runs[K -- Throughput: 23087 states/sec, Load: 199 runs[K -- Throughput: 10224 states/sec, Load: 15 runs[K -- Throughput: 15667 states/sec, Load: 37 runs[K -- Throughput: 15823 states/sec, Load: 71 runs[K -- Throughput: 15596 states/sec, Load: 104 runs[K -- Throughput: 15680 states/sec, Load: 138 runs[K -- Throughput: 15616 states/sec, Load: 171 runs[K -- Throughput: 16468 states/sec, Load: 199 runs[K -- Throughput: 23207 states/sec, Load: 199 runs[K -- Throughput: 22964 states/sec, Load: 199 runs[K -- Throughput: 16754 states/sec, Load: 39 runs[K -- Throughput: 15696 states/sec, Load: 75 runs[K -- Throughput: 15521 states/sec, Load: 108 runs[K -- Throughput: 15608 states/sec, Load: 141 runs[K -- Throughput: 15629 states/sec, Load: 175 runs[K -- Throughput: 16877 states/sec, Load: 199 runs[K -- Throughput: 23011 states/sec, Load: 199 runs[K -- Throughput: 23218 states/sec, Load: 199 runs[K -- Throughput: 16290 states/sec, Load: 43 runs[K -- Throughput: 15592 states/sec, Load: 78 runs[K -- Throughput: 15821 states/sec, Load: 111 runs[K -- Throughput: 15663 states/sec, Load: 145 runs[K -- Throughput: 15568 states/sec, Load: 179 runs[K -- Throughput: 17540 states/sec, Load: 199 runs[K -- Throughput: 22789 states/sec, Load: 199 runs[K -- Throughput: 22913 states/sec, Load: 199 runs[K -- Throughput: 15793 states/sec, Load: 48 runs[K -- Throughput: 15582 states/sec, Load: 81 runs[K -- Throughput: 15626 states/sec, Load: 114 runs[K -- Throughput: 15534 states/sec, Load: 148 runs[K -- Throughput: 15591 states/sec, Load: 181 runs[K -- Throughput: 18158 states/sec, Load: 199 runs[K -- Throughput: 23249 states/sec, Load: 199 runs[K -- Throughput: 10946 states/sec, Load: 3 runs[K -- Throughput: 15622 states/sec, Load: 27 runs[K -- Throughput: 15455 states/sec, Load: 60 runs[K -- Throughput: 15545 states/sec, Load: 93 runs[K -- Throughput: 15581 states/sec, Load: 126 runs[K -- Throughput: 15636 states/sec, Load: 159 runs[K -- Throughput: 15541 states/sec, Load: 193 runs[K -- Throughput: 21150 states/sec, Load: 199 runs[K -- Throughput: 23016 states/sec, Load: 199 runs[K -- Throughput: 19137 states/sec, Load: 21 runs[K -- Throughput: 15735 states/sec, Load: 62 runs[K -- Throughput: 15685 states/sec, Load: 95 runs[K -- Throughput: 15667 states/sec, Load: 129 runs[K -- Throughput: 15687 states/sec, Load: 162 runs[K -- Throughput: 15557 states/sec, Load: 196 runs[K -- Throughput: 21911 states/sec, Load: 199 runs[K -- Throughput: 23299 states/sec, Load: 199 runs[K -- Throughput: 18739 states/sec, Load: 26 runs[K -- Throughput: 15686 states/sec, Load: 66 runs[K -- Throughput: 15813 states/sec, Load: 100 runs[K -- Throughput: 15750 states/sec, Load: 133 runs[K -- Throughput: 15589 states/sec, Load: 167 runs[K -- Throughput: 15584 states/sec, Load: 199 runs[K -- Throughput: 22905 states/sec, Load: 199 runs[K -- Throughput: 23113 states/sec, Load: 199 runs[K -- Throughput: 17777 states/sec, Load: 33 runs[K -- Throughput: 15658 states/sec, Load: 71 runs[K -- Throughput: 15683 states/sec, Load: 104 runs[K -- Throughput: 15540 states/sec, Load: 137 runs[K -- Throughput: 15710 states/sec, Load: 170 runs[K -- Throughput: 16303 states/sec, Load: 199 runs[K -- Throughput: 23179 states/sec, Load: 199 runs[K -- Throughput: 23319 states/sec, Load: 199 runs[K -- Throughput: 16852 states/sec, Load: 39 runs[K -- Throughput: 15544 states/sec, Load: 75 runs[K -- Throughput: 15733 states/sec, Load: 108 runs[K -- Throughput: 15615 states/sec, Load: 142 runs[K -- Throughput: 15703 states/sec, Load: 175 runs[K -- Throughput: 17069 states/sec, Load: 199 runs[K -- Throughput: 23621 states/sec, Load: 199 runs[K -- Throughput: 23321 states/sec, Load: 199 runs[K -- Throughput: 16147 states/sec, Load: 46 runs[K -- Throughput: 15626 states/sec, Load: 80 runs[K -- Throughput: 15649 states/sec, Load: 114 runs[K -- Throughput: 15648 states/sec, Load: 147 runs[K -- Throughput: 15639 states/sec, Load: 180 runs[K -- Throughput: 17971 states/sec, Load: 199 runs[K -- Throughput: 23035 states/sec, Load: 199 runs[K[2K -- Formula is satisfied.
(9000 runs)
Learning statistics for best strategy: 
	Number of resets: 0
	Number of iterations in last reset: 24
	Number of iterations in total: 24

 -- States explored : 4207428 states
 -- CPU user time used : 241960 ms
 -- Virtual memory used : 3056352 KiB
 -- Resident memory used : 3015036 KiB
[2K
Verifying formula 2 at ../queries/SN_100_155_2.q:2
 -- Throughput: 0 states/sec, Load: 2000 runs[K[2K -- Formula is satisfied.
Composer.Done:
[0]: (0,0) (361.5797924676253,1)
[1]: (361.049309192783,1)
[2]: (361.4959108339136,1)
[3]: (361.1440507728876,1)
[4]: (362.0205502514721,1)
[5]: (364.650380272496,1)
[6]: (363.3575958862577,1)
[7]: (361.4582905975348,1)
[8]: (362.3369709294917,1)
[9]: (362.0626970529985,1)
[10]: (362.2432001069337,1)
[11]: (367.2585514571289,1)
[12]: (361.382287888868,1)
[13]: (365.6454868865138,1)
[14]: (360.2194006601237,1)
[15]: (362.0794169989199,1)
[16]: (361.3978891643989,1)
[17]: (361.3523299125037,1)
[18]: (362.7096495366042,1)
[19]: (363.2091209381515,1)
[20]: (361.0341939693038,1)
[21]: (361.1212283988376,1)
[22]: (362.1987127590716,1)
[23]: (363.4600466869878,1)
[24]: (363.0092445962892,1)
[25]: (365.1160341533146,1)
[26]: (361.5801240870496,1)
[27]: (360.3238749487783,1)
[28]: (361.7404161038799,1)
[29]: (361.149863023118,1)
[30]: (364.1101445316447,1)
[31]: (361.0214351234338,1)
[32]: (364.1610876691118,1)
[33]: (360.6889567183064,1)
[34]: (361.0061768090366,1)
[35]: (361.159569506963,1)
[36]: (368.1009654596403,1)
[37]: (362.1586821673934,1)
[38]: (361.0218309960353,1)
[39]: (362.4049438484173,1)
[40]: (364.5850350349257,1)
[41]: (362.0682880462585,1)
[42]: (362.0322982983349,1)
[43]: (362.2903899612819,1)
[44]: (362.0596150976092,1)
[45]: (360.234916743422,1)
[46]: (361.1421299327647,1)
[47]: (362.1056957680423,1)
[48]: (360.2281871618982,1)
[49]: (365.2186241426575,1)
[50]: (361.1330405018496,1)
[51]: (361.7638216837501,1)
[52]: (368.1246151065121,1)
[53]: (361.1593058532337,1)
[54]: (361.1801746524412,1)
[55]: (362.2376647768349,1)
[56]: (362.3788349961777,1)
[57]: (362.249423978389,1)
[58]: (362.1737417947221,1)
[59]: (361.0913174984718,1)
[60]: (361.4304258893173,1)
[61]: (362.0460219734186,1)
[62]: (361.2291097509702,1)
[63]: (361.0076896192541,1)
[64]: (361.1760473608129,1)
[65]: (361.111398030069,1)
[66]: (362.2588982680965,1)
[67]: (363.4316171756886,1)
[68]: (361.0604942682364,1)
[69]: (361.0648138286559,1)
[70]: (361.6099337521833,1)
[71]: (366.0178443895279,1)
[72]: (368.3049042053798,1)
[73]: (364.0160509038167,1)
[74]: (362.1784079188713,1)
[75]: (362.1925350468582,1)
[76]: (364.1700425869295,1)
[77]: (362.0315630628407,1)
[78]: (363.102280580359,1)
[79]: (362.8263705500715,1)
[80]: (361.5540385971795,1)
[81]: (361.0279591088317,1)
[82]: (361.0999835775322,1)
[83]: (361.5039678399662,1)
[84]: (361.0316948365814,1)
[85]: (362.5805713985989,1)
[86]: (363.0280832506485,1)
[87]: (361.1604553082572,1)
[88]: (368.2402877193154,1)
[89]: (365.0862849978857,1)
[90]: (361.536182068761,1)
[91]: (362.4460232977721,1)
[92]: (361.102075842948,1)
[93]: (361.1125510778383,1)
[94]: (363.2864467605572,1)
[95]: (363.1874883806717,1)
[96]: (361.1106500268273,1)
[97]: (361.2577229761167,1)
[98]: (361.0059646553319,1)
[99]: (362.1546263164387,1)
[100]: (362.1260877639401,1)
[101]: (364.3205172750979,1)
[102]: (364.2706389533245,1)
[103]: (361.385764048538,1)
[104]: (361.3144565284039,1)
[105]: (361.5655740442821,1)
[106]: (362.0404385238883,1)
[107]: (361.5700371187081,1)
[108]: (361.06165421445,1)
[109]: (361.7738739662856,1)
[110]: (364.0263327419102,1)
[111]: (361.4640433414517,1)
[112]: (361.4651607780436,1)
[113]: (366.1378047015278,1)
[114]: (362.5049047332938,1)
[115]: (361.0947429151254,1)
[116]: (362.4643429740772,1)
[117]: (363.1588804002203,1)
[118]: (361.1904754634646,1)
[119]: (362.2737609494283,1)
[120]: (361.2293438712202,1)
[121]: (361.3304905369346,1)
[122]: (364.2302396443955,1)
[123]: (361.0037049952273,1)
[124]: (361.3626234061692,1)
[125]: (361.5445071226305,1)
[126]: (361.0868322724869,1)
[127]: (363.4777082240545,1)
[128]: (368.1343556904378,1)
[129]: (362.0461046562019,1)
[130]: (362.3350893705056,1)
[131]: (361.2715682200235,1)
[132]: (362.102503078448,1)
[133]: (362.170532931587,1)
[134]: (361.851808822634,1)
[135]: (361.3408125509387,1)
[136]: (362.1793150683118,1)
[137]: (362.2550397874085,1)
[138]: (362.7662260072352,1)
[139]: (362.6472606287218,1)
[140]: (361.0639477525984,1)
[141]: (360.0560057399998,1)
[142]: (361.7361515943545,1)
[143]: (362.8039656904951,1)
[144]: (362.2167359084749,1)
[145]: (362.0843065539751,1)
[146]: (361.007548697693,1)
[147]: (362.1976662685303,1)
[148]: (360.4011582924158,1)
[149]: (362.3597849914402,1)
[150]: (360.4245356376802,1)
[151]: (362.1564452815102,1)
[152]: (362.1690444820898,1)
[153]: (361.3734528688066,1)
[154]: (360.7383474255177,1)
[155]: (362.1027490679564,1)
[156]: (362.2076690129773,1)
[157]: (365.0038214294098,1)
[158]: (361.3110096971307,1)
[159]: (362.2559908202049,1)
[160]: (361.7381193093885,1)
[161]: (362.6318375704866,1)
[162]: (361.8471118521495,1)
[163]: (362.2196396391008,1)
[164]: (362.2319859230993,1)
[165]: (361.2509576250613,1)
[166]: (362.021545067845,1)
[167]: (362.4296834934487,1)
[168]: (361.3448331314364,1)
[169]: (361.8336026473519,1)
[170]: (362.4238312175205,1)
[171]: (362.6511779116195,1)
[172]: (361.2481707571699,1)
[173]: (365.2294835875145,1)
[174]: (361.234871056334,1)
[175]: (361.3555773731325,1)
[176]: (362.0207540752147,1)
[177]: (361.0351858397729,1)
[178]: (361.402158449587,1)
[179]: (362.0776147678789,1)
[180]: (362.4763966315581,1)
[181]: (362.2520241768057,1)
[182]: (362.3751876125785,1)
[183]: (362.6909501454213,1)
[184]: (366.8667520739388,1)
[185]: (362.1894922769872,1)
[186]: (362.1597278352179,1)
[187]: (361.1879244573593,1)
[188]: (362.3708170846103,1)
[189]: (362.1759296041538,1)
[190]: (362.5891646914641,1)
[191]: (361.1832868572085,1)
[192]: (361.3622601553674,1)
[193]: (361.3343476029804,1)
[194]: (362.0853072974093,1)
[195]: (366.3859148535452,1)
[196]: (363.2964024190951,1)
[197]: (362.0042442377555,1)
[198]: (361.0035555571944,1)
[199]: (362.195018391415,1)
[200]: (362.6795874006327,1)
[201]: (364.9722925153946,1)
[202]: (361.094053123017,1)
[203]: (361.1061216711738,1)
[204]: (362.8291770188803,1)
[205]: (363.6167649643439,1)
[206]: (362.1715719705585,1)
[207]: (362.358564661944,1)
[208]: (361.2485750581258,1)
[209]: (362.6125741052371,1)
[210]: (363.6184358452876,1)
[211]: (368.0536971838781,1)
[212]: (361.2890934464832,1)
[213]: (364.2270349564681,1)
[214]: (361.2908804041345,1)
[215]: (362.6045821098755,1)
[216]: (361.8263526243055,1)
[217]: (363.2512815114498,1)
[218]: (361.2075336488915,1)
[219]: (362.1682877464027,1)
[220]: (362.0985089147623,1)
[221]: (362.1467230905383,1)
[222]: (361.0058544288609,1)
[223]: (362.4398171196459,1)
[224]: (362.1308104715461,1)
[225]: (369.0377306852301,1)
[226]: (361.326137254299,1)
[227]: (361.2591212934133,1)
[228]: (361.5882907315929,1)
[229]: (362.3822963047814,1)
[230]: (362.9782987980097,1)
[231]: (360.2105303511535,1)
[232]: (362.7617053362686,1)
[233]: (362.1669177515926,1)
[234]: (361.0086708992418,1)
[235]: (365.5916616266711,1)
[236]: (361.0116830564023,1)
[237]: (361.2563541667917,1)
[238]: (362.1412285343267,1)
[239]: (361.2128172914015,1)
[240]: (368.1587617324149,1)
[241]: (363.5406481820011,1)
[242]: (362.784248765433,1)
[243]: (360.1653700634741,1)
[244]: (363.0340352744952,1)
[245]: (365.2696091822836,1)
[246]: (362.3481657805283,1)
[247]: (364.1527919099878,1)
[248]: (361.1659612015193,1)
[249]: (363.4443890688731,1)
[250]: (363.1908661892423,1)
[251]: (361.2159932059944,1)
[252]: (361.5289740810908,1)
[253]: (362.2112496299811,1)
[254]: (362.1250043101432,1)
[255]: (362.3960729752329,1)
[256]: (360.1176675602753,1)
[257]: (362.6925357985854,1)
[258]: (361.2821709728605,1)
[259]: (363.0038740740268,1)
[260]: (363.0079112520015,1)
[261]: (361.8564128527648,1)
[262]: (361.4898940233078,1)
[263]: (364.6029186665446,1)
[264]: (360.4660944166312,1)
[265]: (363.5057072666372,1)
[266]: (362.0866898073401,1)
[267]: (362.0461785361431,1)
[268]: (361.0832370690218,1)
[269]: (364.6184685427032,1)
[270]: (370.9242710386955,1)
[271]: (361.5829042436562,1)
[272]: (362.1398663005533,1)
[273]: (363.007400762223,1)
[274]: (363.7976420272364,1)
[275]: (361.2556003393243,1)
[276]: (361.1153104544449,1)
[277]: (362.4435059732274,1)
[278]: (361.2283275583189,1)
[279]: (362.6489758095876,1)
[280]: (362.3757346022358,1)
[281]: (361.3703802556468,1)
[282]: (361.5781024501227,1)
[283]: (361.5554933162709,1)
[284]: (362.1896568478101,1)
[285]: (361.2117867063096,1)
[286]: (360.2792799148966,1)
[287]: (362.1822436338339,1)
[288]: (362.1663816308142,1)
[289]: (361.0683787678124,1)
[290]: (361.133750929616,1)
[291]: (361.2865915068808,1)
[292]: (362.5668414583344,1)
[293]: (362.2782111857592,1)
[294]: (362.355586542587,1)
[295]: (361.2386237723705,1)
[296]: (360.5476885860124,1)
[297]: (362.21106711101,1)
[298]: (366.2279184343888,1)
[299]: (361.0536495077102,1)
[300]: (362.2159644167376,1)
[301]: (365.5975246415192,1)
[302]: (362.065611264139,1)
[303]: (361.3262502219297,1)
[304]: (362.8666921244876,1)
[305]: (360.7183136175177,1)
[306]: (361.7962989025764,1)
[307]: (362.3761352360453,1)
[308]: (361.1270883270311,1)
[309]: (362.2710500081018,1)
[310]: (362.5390420669415,1)
[311]: (364.3740337459555,1)
[312]: (361.648530079258,1)
[313]: (361.0346652982155,1)
[314]: (365.1782750748372,1)
[315]: (362.1535760093619,1)
[316]: (362.1080105947297,1)
[317]: (361.4599839483963,1)
[318]: (361.1745271316705,1)
[319]: (362.2639788858405,1)
[320]: (361.0068925492787,1)
[321]: (364.2301507032011,1)
[322]: (368.0113756151007,1)
[323]: (362.0674711571096,1)
[324]: (362.6251143505901,1)
[325]: (361.604017222189,1)
[326]: (361.2043315096508,1)
[327]: (362.6488675001632,1)
[328]: (360.1822266253778,1)
[329]: (361.415242975861,1)
[330]: (361.6205082464958,1)
[331]: (361.1069584489595,1)
[332]: (365.4257928914069,1)
[333]: (362.3654563608441,1)
[334]: (362.2974722757016,1)
[335]: (362.1312320816393,1)
[336]: (361.0518540197824,1)
[337]: (361.2009344382896,1)
[338]: (361.0587038104506,1)
[339]: (362.2194099776142,1)
[340]: (361.1906135085389,1)
[341]: (361.0035198140943,1)
[342]: (362.0451754426575,1)
[343]: (362.3639095056835,1)
[344]: (361.3740925618251,1)
[345]: (362.1106788135328,1)
[346]: (362.0084100155701,1)
[347]: (362.6516068311504,1)
[348]: (365.2265880455769,1)
[349]: (361.0623062015642,1)
[350]: (362.045954343094,1)
[351]: (363.0738834572134,1)
[352]: (361.0251019069299,1)
[353]: (361.7425005442481,1)
[354]: (362.4818644823712,1)
[355]: (361.0308550477311,1)
[356]: (362.553082711133,1)
[357]: (362.0230105481807,1)
[358]: (361.6183435287813,1)
[359]: (362.1148582391065,1)
[360]: (363.1655264830404,1)
[361]: (361.6577703825639,1)
[362]: (362.2990253932752,1)
[363]: (361.0154268655564,1)
[364]: (363.0142367481872,1)
[365]: (362.0181423141986,1)
[366]: (361.535665948002,1)
[367]: (363.0783429687673,1)
[368]: (363.7493692859074,1)
[369]: (362.2073272166636,1)
[370]: (362.0982945824401,1)
[371]: (360.4957701294189,1)
[372]: (361.0740793683091,1)
[373]: (360.7784427187333,1)
[374]: (362.1625959001998,1)
[375]: (360.4106513320604,1)
[376]: (361.106976763201,1)
[377]: (375.1030215124229,1)
[378]: (361.3437970561,1)
[379]: (363.0812248004007,1)
[380]: (361.1685140956243,1)
[381]: (362.9975388671408,1)
[382]: (361.4599685389502,1)
[383]: (361.1665613227162,1)
[384]: (362.0687183564431,1)
[385]: (363.1435741958133,1)
[386]: (362.2129705937729,1)
[387]: (365.5522801549109,1)
[388]: (361.1543494087268,1)
[389]: (363.1949667737575,1)
[390]: (362.0596524388663,1)
[391]: (364.6418147335979,1)
[392]: (362.0482856340367,1)
[393]: (362.217428395156,1)
[394]: (361.1368576660134,1)
[395]: (362.2399737233596,1)
[396]: (361.0723494490036,1)
[397]: (362.2150067715486,1)
[398]: (361.0552242187761,1)
[399]: (362.1097516273745,1)
[400]: (368.8501288452877,1)
[401]: (362.2799239234429,1)
[402]: (361.1801227760399,1)
[403]: (362.7580247851162,1)
[404]: (361.1691956303517,1)
[405]: (362.1894003920614,1)
[406]: (361.2569335641644,1)
[407]: (361.114238629347,1)
[408]: (362.6393144816794,1)
[409]: (362.336045227914,1)
[410]: (364.4095161330083,1)
[411]: (362.1199362253193,1)
[412]: (362.4551140872128,1)
[413]: (361.4723211842924,1)
